ISO,Year,Pop
LKA,2004,19387153.0
LKA,2005,19544988.0
LKA,2006,19695977.0
LKA,2007,19842044.0
LKA,2008,19983984.0
LKA,2009,20123508.0
LKA,2010,20261738.0
LKA,2011,20398496.0
LKA,2012,20425000.0
LKA,2013,20585000.0
LKA,2014,20778000.0
LKA,2015,20970000.0
LKA,2016,21203000.0
LKA,2017,21444000.0
LKA,2018,21670000.0
LKA,2019,21803000.0
LSO,2000,2032805.0
LSO,2001,2035738.0
LSO,2002,2029832.0
LSO,2003,2018355.0
LSO,2004,2005953.0
LSO,2005,1996115.0
LSO,2006,1989933.0
LSO,2007,1986926.0
LSO,2008,1987130.0
LSO,2009,1990135.0
LSO,2010,1995575.0
LSO,2011,2003793.0
LSO,2012,2014988.0
LSO,2013,2028528.0
LSO,2014,2043448.0
LSO,2015,2059011.0
LSO,2016,2075041.0
LSO,2017,2091532.0
LSO,2018,2108327.0
LSO,2019,2125267.0
LTU,2000,3499536.0
LTU,2001,3470818.0
LTU,2002,3443067.0
LTU,2003,3415213.0
LTU,2004,3377075.0
LTU,2005,3322528.0
LTU,2006,3269909.0
LTU,2007,3231294.0
LTU,2008,3198231.0
LTU,2009,3162916.0
LTU,2010,3097282.0
LTU,2011,3028115.0
LTU,2012,2987773.0
LTU,2013,2957689.0
LTU,2014,2932367.0
LTU,2015,2904910.0
LTU,2016,2868231.0
LTU,2017,2828403.0
LTU,2018,2801543.0
LTU,2019,2794137.0
LUX,2000,436300.0
LUX,2001,441525.0
LUX,2002,446175.0
LUX,2003,451630.0
LUX,2004,458095.0
LUX,2005,465158.0
LUX,2006,472637.0
LUX,2007,479993.0
LUX,2008,488650.0
LUX,2009,497783.0
LUX,2010,506953.0
LUX,2011,518347.0
LUX,2012,530946.0
LUX,2013,543360.0
LUX,2014,556319.0
LUX,2015,569604.0
LUX,2016,582014.0
LUX,2017,596336.0
LUX,2018,607950.0
LUX,2019,620001.0
LVA,2000,2367550.0
LVA,2001,2337170.0
LVA,2002,2310173.0
LVA,2003,2287955.0
LVA,2004,2263122.0
LVA,2005,2238799.0
LVA,2006,2218357.0
LVA,2007,2200325.0
LVA,2008,2177322.0
LVA,2009,2141669.0
LVA,2010,2097555.0
LVA,2011,2059709.0
LVA,2012,2034319.0
LVA,2013,2012647.0
LVA,2014,1993782.0
LVA,2015,1977527.0
LVA,2016,1959537.0
LVA,2017,1942248.0
LVA,2018,1927174.0
LVA,2019,1913822.0
MAC,2000,427772.0
MAC,2001,437928.0
MAC,2002,448813.0
MAC,2003,460157.0
MAC,2004,471600.0
MAC,2005,482863.0
MAC,2006,493804.0
MAC,2007,504504.0
MAC,2008,515232.0
MAC,2009,526401.0
MAC,2010,538215.0
MAC,2011,550833.0
MAC,2012,564037.0
MAC,2013,577368.0
MAC,2014,590210.0
MAC,2015,602093.0
MAC,2016,612824.0
MAC,2017,622578.0
MAC,2018,631633.0
MAC,2019,640446.0
MAR,2000,28793672.0
MAR,2001,29126323.0
MAR,2002,29454765.0
MAR,2003,29782884.0
MAR,2004,30115196.0
MAR,2005,30455563.0
MAR,2006,30804689.0
MAR,2007,31163670.0
MAR,2008,31536807.0
MAR,2009,31929087.0
MAR,2010,32343384.0
MAR,2011,32781860.0
MAR,2012,33241898.0
MAR,2013,33715705.0
MAR,2014,34192358.0
MAR,2015,34663608.0
MAR,2016,35126274.0
MAR,2017,35581257.0
MAR,2018,36029089.0
MAR,2019,36471766.0
MCO,2000,32148.0
MCO,2001,32474.0
MCO,2002,32804.0
MCO,2003,33144.0
MCO,2004,33499.0
MCO,2005,33842.0
MCO,2006,34189.0
MCO,2007,34524.0
MCO,2008,34860.0
MCO,2009,35223.0
MCO,2010,35609.0
MCO,2011,36025.0
MCO,2012,36459.0
MCO,2013,36899.0
MCO,2014,37320.0
MCO,2015,37723.0
MCO,2016,38070.0
MCO,2017,38392.0
MCO,2018,38682.0
MCO,2019,38967.0
MDA,2000,2923783.0
MDA,2001,2917252.0
MDA,2002,2910504.0
MDA,2003,2902320.0
MDA,2004,2895147.0
MDA,2005,2888111.0
MDA,2006,2880095.0
MDA,2007,2873429.0
MDA,2008,2867964.0
MDA,2009,2864346.0
MDA,2010,2861487.0
MDA,2011,2859833.0
MDA,2012,2859458.0
MDA,2013,2858692.0
MDA,2014,2856950.0
MDA,2015,2834530.0
MDA,2016,2802170.0
MDA,2017,2755158.0
MDA,2018,2708214.0
MDA,2019,2663251.0
MDG,2000,15766806.0
MDG,2001,16260933.0
MDG,2002,16765122.0
MDG,2003,17279139.0
MDG,2004,17802992.0
MDG,2005,18336722.0
MDG,2006,18880265.0
MDG,2007,19433520.0
MDG,2008,19996476.0
MDG,2009,20569115.0
MDG,2010,21151640.0
MDG,2011,21743970.0
MDG,2012,22346641.0
MDG,2013,22961259.0
MDG,2014,23589897.0
MDG,2015,24234080.0
MDG,2016,24894370.0
MDG,2017,25570511.0
MDG,2018,26262313.0
MDG,2019,26969306.0
MDV,2000,279396.0
MDV,2001,286309.0
MDV,2002,294185.0
MDV,2003,302681.0
MDV,2004,311265.0
MDV,2005,319604.0
MDV,2006,327489.0
MDV,2007,335172.0
MDV,2008,343448.0
MDV,2009,353391.0
MDV,2010,365730.0
MDV,2011,380493.0
MDV,2012,397231.0
MDV,2013,415592.0
MDV,2014,435018.0
MDV,2015,454914.0
MDV,2016,475505.0
MDV,2017,496398.0
MDV,2018,515704.0
MDV,2019,530957.0
MEX,2000,98899845.0
MEX,2001,100298152.0
MEX,2002,101684764.0
MEX,2003,103081020.0
MEX,2004,104514934.0
MEX,2005,106005199.0
MEX,2006,107560155.0
MEX,2007,109170503.0
MEX,2008,110815272.0
MEX,2009,112463886.0
MEX,2010,114092961.0
MEX,2011,115695468.0
MEX,2012,117274156.0
MEX,2013,118827158.0
MEX,2014,120355137.0
MEX,2015,121858251.0
MEX,2016,123333379.0
MEX,2017,124777326.0
MEX,2018,126190782.0
MEX,2019,127575529.0
MHL,2000,50754.0
MHL,2001,51411.0
MHL,2002,52368.0
MHL,2003,53465.0
MHL,2004,54476.0
MHL,2005,55257.0
MHL,2006,55765.0
MHL,2007,56046.0
MHL,2008,56166.0
MHL,2009,56255.0
MHL,2010,56361.0
MHL,2011,56524.0
MHL,2012,56712.0
MHL,2013,56933.0
MHL,2014,57183.0
MHL,2015,57444.0
MHL,2016,57723.0
MHL,2017,58053.0
MHL,2018,58412.0
MHL,2019,58791.0
MKD,2000,2034823.0
MKD,2001,2042844.0
MKD,2002,2048930.0
MKD,2003,2053426.0
MKD,2004,2057044.0
MKD,2005,2060280.0
MKD,2006,2063132.0
MKD,2007,2065408.0
MKD,2008,2067309.0
MKD,2009,2069030.0
MKD,2010,2070737.0
MKD,2011,2072484.0
MKD,2012,2074275.0
MKD,2013,2076065.0
MKD,2014,2077780.0
MKD,2015,2079335.0
MKD,2016,2080746.0
MKD,2017,2081996.0
MKD,2018,2082957.0
MKD,2019,2083458.0
MLI,2000,10946448.0
MLI,2001,11271603.0
MLI,2002,11616890.0
MLI,2003,11982692.0
MLI,2004,12369078.0
MLI,2005,12775509.0
MLI,2006,13203378.0
MLI,2007,13651455.0
MLI,2008,14113578.0
MLI,2009,14581427.0
MLI,2010,15049352.0
MLI,2011,15514593.0
MLI,2012,15979492.0
MLI,2013,16449854.0
MLI,2014,16934213.0
MLI,2015,17438772.0
MLI,2016,17965448.0
MLI,2017,18512429.0
MLI,2018,19077755.0
MLI,2019,19658023.0
MLT,2000,390087.0
MLT,2001,393028.0
MLT,2002,395969.0
MLT,2003,398582.0
MLT,2004,401268.0
MLT,2005,403834.0
MLT,2006,405308.0
MLT,2007,406724.0
MLT,2008,409379.0
MLT,2009,412477.0
MLT,2010,414508.0
MLT,2011,416268.0
MLT,2012,420028.0
MLT,2013,425967.0
MLT,2014,434558.0
MLT,2015,445053.0
MLT,2016,455356.0
MLT,2017,467999.0
MLT,2018,484630.0
MLT,2019,504062.0
MMR,2000,46719698.0
MMR,2001,47225119.0
MMR,2002,47702163.0
MMR,2003,48148907.0
MMR,2004,48564489.0
MMR,2005,48949931.0
MMR,2006,49301049.0
MMR,2007,49621479.0
MMR,2008,49929642.0
MMR,2009,50250366.0
MMR,2010,50600827.0
MMR,2011,50990612.0
MMR,2012,51413703.0
MMR,2013,51852464.0
MMR,2014,52280816.0
MMR,2015,52680724.0
MMR,2016,53045199.0
MMR,2017,53382521.0
MMR,2018,53708318.0
MMR,2019,54045422.0
MNE,2000,604950.0
MNE,2001,607389.0
MNE,2002,609828.0
MNE,2003,612267.0
MNE,2004,613353.0
MNE,2005,614261.0
MNE,2006,615025.0
MNE,2007,615875.0
MNE,2008,616969.0
MNE,2009,618294.0
MNE,2010,619428.0
MNE,2011,620079.0
MNE,2012,620601.0
MNE,2013,621207.0
MNE,2014,621810.0
MNE,2015,622159.0
MNE,2016,622303.0
MNE,2017,622373.0
MNE,2018,622227.0
MNE,2019,622028.0
MNG,2000,2397417.0
MNG,2001,2419594.0
MNG,2002,2443261.0
MNG,2003,2468765.0
MNG,2004,2496394.0
MNG,2005,2526429.0
MNG,2006,2558854.0
MNG,2007,2593819.0
MNG,2008,2631899.0
MNG,2009,2673794.0
MNG,2010,2719902.0
MNG,2011,2770357.0
MNG,2012,2824698.0
MNG,2013,2881783.0
MNG,2014,2940111.0
MNG,2015,2998433.0
MNG,2016,3056358.0
MNG,2017,3113788.0
MNG,2018,3170214.0
MNG,2019,3225166.0
MNP,2000,57453.0
MNP,2001,58319.0
MNP,2002,58412.0
MNP,2003,57954.0
MNP,2004,57240.0
MNP,2005,56547.0
MNP,2006,55886.0
MNP,2007,55215.0
MNP,2008,54621.0
MNP,2009,54194.0
MNP,2010,53971.0
MNP,2011,54013.0
MNP,2012,54306.0
MNP,2013,54786.0
MNP,2014,55301.0
MNP,2015,55779.0
MNP,2016,56187.0
MNP,2017,56553.0
MNP,2018,56889.0
MNP,2019,57213.0
MOZ,2000,17711925.0
MOZ,2001,18221884.0
MOZ,2002,18764147.0
MOZ,2003,19331097.0
MOZ,2004,19910549.0
MOZ,2005,20493927.0
MOZ,2006,21080108.0
MOZ,2007,21673319.0
MOZ,2008,22276596.0
MOZ,2009,22894718.0
MOZ,2010,23531567.0
MOZ,2011,24187500.0
MOZ,2012,24862673.0
MOZ,2013,25560752.0
MOZ,2014,26286192.0
MOZ,2015,27042001.0
MOZ,2016,27829930.0
MOZ,2017,28649007.0
MOZ,2018,29496009.0
MOZ,2019,30366043.0
MRT,2000,2630217.0
MRT,2001,2702405.0
MRT,2002,2778097.0
MRT,2003,2857150.0
MRT,2004,2939246.0
MRT,2005,3024198.0
MRT,2006,3111908.0
MRT,2007,3202512.0
MRT,2008,3296237.0
MRT,2009,3393408.0
MRT,2010,3494200.0
MRT,2011,3598646.0
MRT,2012,3706555.0
MRT,2013,3817497.0
MRT,2014,3930894.0
MRT,2015,4046304.0
MRT,2016,4163532.0
MRT,2017,4282582.0
MRT,2018,4403312.0
MRT,2019,4525698.0
MUS,2000,1186873.0
MUS,2001,1196287.0
MUS,2002,1204621.0
MUS,2003,1213370.0
MUS,2004,1221003.0
MUS,2005,1228254.0
MUS,2006,1233996.0
MUS,2007,1239630.0
MUS,2008,1244121.0
MUS,2009,1247429.0
MUS,2010,1250400.0
MUS,2011,1252404.0
MUS,2012,1255882.0
MUS,2013,1258653.0
MUS,2014,1260934.0
MUS,2015,1262605.0
MUS,2016,1263473.0
MUS,2017,1264613.0
MUS,2018,1265303.0
MUS,2019,1265711.0
MWI,2000,11148751.0
MWI,2001,11432001.0
MWI,2002,11713663.0
MWI,2003,12000183.0
MWI,2004,12301837.0
MWI,2005,12625950.0
MWI,2006,12973693.0
MWI,2007,13341808.0
MWI,2008,13727899.0
MWI,2009,14128161.0
MWI,2010,14539609.0
MWI,2011,14962118.0
MWI,2012,15396010.0
MWI,2013,15839287.0
MWI,2014,16289550.0
MWI,2015,16745305.0
MWI,2016,17205253.0
MWI,2017,17670193.0
MWI,2018,18143215.0
MWI,2019,18628749.0
MYS,2000,23194252.0
MYS,2001,23709115.0
MYS,2002,24208391.0
MYS,2003,24698821.0
MYS,2004,25190647.0
MYS,2005,25690615.0
MYS,2006,26201954.0
MYS,2007,26720367.0
MYS,2008,27236003.0
MYS,2009,27735038.0
MYS,2010,28208028.0
MYS,2011,28650962.0
MYS,2012,29068189.0
MYS,2013,29468923.0
MYS,2014,29866606.0
MYS,2015,30270965.0
MYS,2016,30684652.0
MYS,2017,31104655.0
MYS,2018,31528033.0
MYS,2019,31949789.0
NAM,2000,1794583.0
NAM,2001,1823667.0
NAM,2002,1851519.0
NAM,2003,1879113.0
NAM,2004,1907737.0
NAM,2005,1938316.0
NAM,2006,1971318.0
NAM,2007,2006516.0
NAM,2008,2043382.0
NAM,2009,2081039.0
NAM,2010,2118877.0
NAM,2011,2156698.0
NAM,2012,2194777.0
NAM,2013,2233506.0
NAM,2014,2273426.0
NAM,2015,2314901.0
NAM,2016,2358044.0
NAM,2017,2402623.0
NAM,2018,2448300.0
NAM,2019,2494524.0
NCL,2000,213230.0
NCL,2001,217324.0
NCL,2002,221490.0
NCL,2003,225296.0
NCL,2004,228750.0
NCL,2005,232250.0
NCL,2006,235750.0
NCL,2007,239250.0
NCL,2008,242750.0
NCL,2009,245950.0
NCL,2010,249750.0
NCL,2011,254350.0
NCL,2012,259000.0
NCL,2013,263650.0
NCL,2014,268050.0
NCL,2015,268700.0
NCL,2016,269350.0
NCL,2017,270000.0
NCL,2018,270650.0
NCL,2019,271300.0
NER,2000,11331561.0
NER,2001,11751364.0
NER,2002,12189988.0
NER,2003,12647983.0
NER,2004,13125914.0
NER,2005,13624474.0
NER,2006,14143969.0
NER,2007,14685404.0
NER,2008,15250913.0
NER,2009,15843131.0
NER,2010,16464025.0
NER,2011,17114770.0
NER,2012,17795209.0
NER,2013,18504287.0
NER,2014,19240182.0
NER,2015,20001663.0
NER,2016,20788789.0
NER,2017,21602388.0
NER,2018,22442831.0
NER,2019,23310719.0
NGA,2000,122283853.0
NGA,2001,125394046.0
NGA,2002,128596079.0
NGA,2003,131900634.0
NGA,2004,135320420.0
NGA,2005,138865014.0
NGA,2006,142538305.0
NGA,2007,146339971.0
NGA,2008,150269622.0
NGA,2009,154324939.0
NGA,2010,158503203.0
NGA,2011,162805080.0
NGA,2012,167228803.0
NGA,2013,171765819.0
NGA,2014,176404931.0
NGA,2015,181137454.0
NGA,2016,185960244.0
NGA,2017,190873247.0
NGA,2018,195874685.0
NGA,2019,200963603.0
NIC,2000,5069310.0
NIC,2001,5145367.0
NIC,2002,5219324.0
NIC,2003,5292115.0
NIC,2004,5364930.0
NIC,2005,5438692.0
NIC,2006,5513757.0
NIC,2007,5590066.0
NIC,2008,5667436.0
NIC,2009,5745538.0
NIC,2010,5824058.0
NIC,2011,5903035.0
NIC,2012,5982530.0
NIC,2013,6062462.0
NIC,2014,6142734.0
NIC,2015,6223234.0
NIC,2016,6303970.0
NIC,2017,6384843.0
NIC,2018,6465502.0
NIC,2019,6545503.0
NIU,2000,0.0
NIU,2001,0.0
NIU,2002,0.0
NIU,2003,0.0
NIU,2004,0.0
NIU,2005,0.0
NIU,2006,0.0
NIU,2007,0.0
NIU,2008,0.0
NIU,2009,0.0
NIU,2010,0.0
NIU,2011,0.0
NIU,2012,0.0
NIU,2013,0.0
NIU,2014,0.0
NIU,2015,0.0
NIU,2016,0.0
NIU,2017,0.0
NIU,2018,0.0
NIU,2019,0.0
NLD,2000,15925513.0
NLD,2001,16046180.0
NLD,2002,16148929.0
NLD,2003,16225302.0
NLD,2004,16281779.0
NLD,2005,16319868.0
NLD,2006,16346101.0
NLD,2007,16381696.0
NLD,2008,16445593.0
NLD,2009,16530388.0
NLD,2010,16615394.0
NLD,2011,16693074.0
NLD,2012,16754962.0
NLD,2013,16804432.0
NLD,2014,16865008.0
NLD,2015,16939923.0
NLD,2016,17030314.0
NLD,2017,17131296.0
NLD,2018,17231624.0
NLD,2019,17344874.0
NOR,2000,4490967.0
NOR,2001,4513751.0
NOR,2002,4538159.0
NOR,2003,4564855.0
NOR,2004,4591910.0
NOR,2005,4623291.0
NOR,2006,4660677.0
NOR,2007,4709153.0
NOR,2008,4768212.0
NOR,2009,4828726.0
NOR,2010,4889252.0
NOR,2011,4953088.0
NOR,2012,5018573.0
NOR,2013,5079623.0
NOR,2014,5137232.0
NOR,2015,5188607.0
NOR,2016,5234519.0
NOR,2017,5276968.0
NOR,2018,5311916.0
NOR,2019,5347896.0
NPL,2000,23941099.0
NPL,2001,24347113.0
NPL,2002,24725625.0
NPL,2003,25080880.0
NPL,2004,25419337.0
NPL,2005,25744500.0
NPL,2006,26066687.0
NPL,2007,26382586.0
NPL,2008,26666581.0
NPL,2009,26883531.0
NPL,2010,27013207.0
NPL,2011,27041220.0
NPL,2012,26989160.0
NPL,2013,26916795.0
NPL,2014,26905982.0
NPL,2015,27015033.0
NPL,2016,27263430.0
NPL,2017,27632682.0
NPL,2018,28095712.0
NPL,2019,28608715.0
NRU,2000,10335.0
NRU,2001,10219.0
NRU,2002,10102.0
NRU,2003,9990.0
NRU,2004,9906.0
NRU,2005,9848.0
NRU,2006,9827.0
NRU,2007,9846.0
NRU,2008,9880.0
NRU,2009,9945.0
NRU,2010,10009.0
NRU,2011,10069.0
NRU,2012,10136.0
NRU,2013,10208.0
NRU,2014,10289.0
NRU,2015,10374.0
NRU,2016,10474.0
NRU,2017,10577.0
NRU,2018,10678.0
NRU,2019,10764.0
NZL,2000,3857700.0
NZL,2001,3880500.0
NZL,2002,3948500.0
NZL,2003,4027200.0
NZL,2004,4087500.0
NZL,2005,4133900.0
NZL,2006,4184600.0
NZL,2007,4223800.0
NZL,2008,4259800.0
NZL,2009,4302600.0
NZL,2010,4350700.0
NZL,2011,4384000.0
NZL,2012,4408100.0
NZL,2013,4442100.0
NZL,2014,4516500.0
NZL,2015,4609400.0
NZL,2016,4714100.0
NZL,2017,4813600.0
NZL,2018,4900600.0
NZL,2019,4979300.0
OMN,2000,2267973.0
OMN,2001,2294959.0
OMN,2002,2334860.0
OMN,2003,2386164.0
OMN,2004,2445524.0
OMN,2005,2511254.0
OMN,2006,2580753.0
OMN,2007,2657162.0
OMN,2008,2750956.0
OMN,2009,2876186.0
OMN,2010,3041435.0
OMN,2011,3251102.0
OMN,2012,3498031.0
OMN,2013,3764805.0
OMN,2014,4027255.0
OMN,2015,4267341.0
OMN,2016,4479217.0
OMN,2017,4665926.0
OMN,2018,4829476.0
OMN,2019,4974992.0
PAK,2000,142343583.0
PAK,2001,145978408.0
PAK,2002,149549695.0
PAK,2003,153093371.0
PAK,2004,156664698.0
PAK,2005,160304007.0
PAK,2006,164022626.0
PAK,2007,167808106.0
PAK,2008,171648984.0
PAK,2009,175525610.0
PAK,2010,179424643.0
PAK,2011,183340168.0
PAK,2012,187280125.0
PAK,2013,191260799.0
PAK,2014,195305012.0
PAK,2015,199426953.0
PAK,2016,203631356.0
PAK,2017,207906210.0
PAK,2018,212228288.0
PAK,2019,216565317.0
PAN,2000,3030333.0
PAN,2001,3089641.0
PAN,2002,3149195.0
PAN,2003,3209056.0
PAN,2004,3269356.0
PAN,2005,3330222.0
PAN,2006,3391673.0
PAN,2007,3453671.0
PAN,2008,3516204.0
PAN,2009,3579215.0
PAN,2010,3642691.0
PAN,2011,3706479.0
PAN,2012,3770635.0
PAN,2013,3835447.0
PAN,2014,3901311.0
PAN,2015,3968490.0
PAN,2016,4037073.0
PAN,2017,4106764.0
PAN,2018,4176868.0
PAN,2019,4246440.0
PER,2000,26459944.0
PER,2001,26799289.0
PER,2002,27100964.0
PER,2003,27372217.0
PER,2004,27624226.0
PER,2005,27866140.0
PER,2006,28102055.0
PER,2007,28333050.0
PER,2008,28562321.0
PER,2009,28792663.0
PER,2010,29027680.0
PER,2011,29264314.0
PER,2012,29506790.0
PER,2013,29773986.0
PER,2014,30090372.0
PER,2015,30470739.0
PER,2016,30926036.0
PER,2017,31444299.0
PER,2018,31989265.0
PER,2019,32510462.0
PHL,2000,77991757.0
PHL,2001,79672869.0
PHL,2002,81365260.0
PHL,2003,83051970.0
PHL,2004,84710544.0
PHL,2005,86326251.0
PHL,2006,87888675.0
PHL,2007,89405482.0
PHL,2008,90901967.0
PHL,2009,92414161.0
PHL,2010,93966784.0
PHL,2011,95570049.0
PHL,2012,97212639.0
PHL,2013,98871558.0
PHL,2014,100513137.0
PHL,2015,102113206.0
PHL,2016,103663812.0
PHL,2017,105172921.0
PHL,2018,106651394.0
PHL,2019,108116622.0
PLW,2000,19104.0
PLW,2001,19390.0
PLW,2002,19642.0
PLW,2003,19812.0
PLW,2004,19861.0
PLW,2005,19784.0
PLW,2006,19545.0
PLW,2007,19159.0
PLW,2008,18708.0
PLW,2009,18290.0
PLW,2010,17954.0
PLW,2011,17748.0
PLW,2012,17635.0
PLW,2013,17603.0
PLW,2014,17625.0
PLW,2015,17665.0
PLW,2016,17718.0
PLW,2017,17809.0
PLW,2018,17911.0
PLW,2019,18001.0
PNG,2000,5847590.0
PNG,2001,5974627.0
PNG,2002,6098621.0
PNG,2003,6223378.0
PNG,2004,6354247.0
PNG,2005,6494902.0
PNG,2006,6646891.0
PNG,2007,6808503.0
PNG,2008,6976200.0
PNG,2009,7144774.0
PNG,2010,7310512.0
PNG,2011,7472196.0
PNG,2012,7631003.0
PNG,2013,7788388.0
PNG,2014,7946733.0
PNG,2015,8107772.0
PNG,2016,8271766.0
PNG,2017,8438038.0
PNG,2018,8606324.0
PNG,2019,8776119.0
POL,2000,38258629.0
POL,2001,38248076.0
POL,2002,38230364.0
POL,2003,38204570.0
POL,2004,38182222.0
POL,2005,38165445.0
POL,2006,38141267.0
POL,2007,38120560.0
POL,2008,38125759.0
POL,2009,38151603.0
POL,2010,38042794.0
POL,2011,38063255.0
POL,2012,38063164.0
POL,2013,38040196.0
POL,2014,38011735.0
POL,2015,37986412.0
POL,2016,37970087.0
POL,2017,37974826.0
POL,2018,37974750.0
POL,2019,37965475.0
PRI,2000,3810605.0
PRI,2001,3818774.0
PRI,2002,3823701.0
PRI,2003,3826095.0
PRI,2004,3826878.0
PRI,2005,3821362.0
PRI,2006,3805214.0
PRI,2007,3782995.0
PRI,2008,3760866.0
PRI,2009,3740410.0
PRI,2010,3721525.0
PRI,2011,3678732.0
PRI,2012,3634488.0
PRI,2013,3593077.0
PRI,2014,3534874.0
PRI,2015,3473232.0
PRI,2016,3406672.0
PRI,2017,3325286.0
PRI,2018,3193354.0
PRI,2019,3193694.0
PRK,2000,22929078.0
PRK,2001,23132982.0
PRK,2002,23339453.0
PRK,2003,23542434.0
PRK,2004,23732740.0
PRK,2005,23904167.0
PRK,2006,24054866.0
PRK,2007,24188330.0
PRK,2008,24310143.0
PRK,2009,24428340.0
PRK,2010,24548840.0
PRK,2011,24673392.0
PRK,2012,24800638.0
PRK,2013,24929500.0
PRK,2014,25057793.0
PRK,2015,25183832.0
PRK,2016,25307665.0
PRK,2017,25429816.0
PRK,2018,25549606.0
PRK,2019,25666158.0
PRT,2000,10289898.0
PRT,2001,10362722.0
PRT,2002,10419631.0
PRT,2003,10458821.0
PRT,2004,10483861.0
PRT,2005,10503330.0
PRT,2006,10522288.0
PRT,2007,10542964.0
PRT,2008,10558177.0
PRT,2009,10568247.0
PRT,2010,10573100.0
PRT,2011,10557560.0
PRT,2012,10514844.0
PRT,2013,10457295.0
PRT,2014,10401062.0
PRT,2015,10358076.0
PRT,2016,10325452.0
PRT,2017,10300300.0
PRT,2018,10283822.0
PRT,2019,10286263.0
PRY,2000,5323202.0
PRY,2001,5428442.0
PRY,2002,5531958.0
PRY,2003,5632983.0
PRY,2004,5730556.0
PRY,2005,5824095.0
PRY,2006,5913212.0
PRY,2007,5998430.0
PRY,2008,6081296.0
PRY,2009,6163970.0
PRY,2010,6248017.0
PRY,2011,6333981.0
PRY,2012,6421510.0
PRY,2013,6510273.0
PRY,2014,6599524.0
PRY,2015,6688746.0
PRY,2016,6777878.0
PRY,2017,6867058.0
PRY,2018,6956069.0
PRY,2019,7044639.0
PSE,2000,2922153.0
PSE,2001,2997784.0
PSE,2002,3075373.0
PSE,2003,3154969.0
PSE,2004,3236626.0
PSE,2005,3320396.0
PSE,2006,3406334.0
PSE,2007,3494496.0
PSE,2008,3591977.0
PSE,2009,3689099.0
PSE,2010,3786161.0
PSE,2011,3882986.0
PSE,2012,3979998.0
PSE,2013,4076708.0
PSE,2014,4173398.0
PSE,2015,4270092.0
PSE,2016,4367088.0
PSE,2017,4454805.0
PSE,2018,4569087.0
PSE,2019,4685306.0
PYF,2000,240681.0
PYF,2001,244929.0
PYF,2002,248976.0
PYF,2003,252707.0
PYF,2004,255995.0
PYF,2005,258780.0
PYF,2006,261007.0
PYF,2007,262717.0
PYF,2008,264064.0
PYF,2009,265256.0
PYF,2010,266449.0
PYF,2011,267702.0
PYF,2012,268995.0
PYF,2013,270332.0
PYF,2014,271713.0
PYF,2015,273119.0
PYF,2016,274576.0
PYF,2017,276108.0
PYF,2018,277673.0
PYF,2019,279285.0
QAT,2000,592467.0
QAT,2001,615013.0
QAT,2002,640872.0
QAT,2003,681791.0
QAT,2004,753332.0
QAT,2005,865410.0
QAT,2006,1022704.0
QAT,2007,1218441.0
QAT,2008,1436670.0
QAT,2009,1654944.0
QAT,2010,1856329.0
QAT,2011,2035862.0
QAT,2012,2196078.0
QAT,2013,2336579.0
QAT,2014,2459202.0
QAT,2015,2565708.0
QAT,2016,2654379.0
QAT,2017,2724727.0
QAT,2018,2781682.0
QAT,2019,2832071.0
ROU,2000,22442971.0
ROU,2001,22131970.0
ROU,2002,21730496.0
ROU,2003,21574326.0
ROU,2004,21451748.0
ROU,2005,21319685.0
ROU,2006,21193760.0
ROU,2007,20882982.0
ROU,2008,20537875.0
ROU,2009,20367487.0
ROU,2010,20246871.0
ROU,2011,20147528.0
ROU,2012,20058035.0
ROU,2013,19983693.0
ROU,2014,19908979.0
ROU,2015,19815616.0
ROU,2016,19702267.0
ROU,2017,19588715.0
ROU,2018,19473970.0
ROU,2019,19371648.0
RWA,2000,7933688.0
RWA,2001,8231150.0
RWA,2002,8427061.0
RWA,2003,8557160.0
RWA,2004,8680516.0
RWA,2005,8840220.0
RWA,2006,9043342.0
RWA,2007,9273759.0
RWA,2008,9524532.0
RWA,2009,9782770.0
RWA,2010,10039338.0
RWA,2011,10293333.0
RWA,2012,10549668.0
RWA,2013,10811538.0
RWA,2014,11083629.0
RWA,2015,11369066.0
RWA,2016,11668829.0
RWA,2017,11980960.0
RWA,2018,12301969.0
RWA,2019,12626938.0
SAU,2000,20663840.0
SAU,2001,21202646.0
SAU,2002,21805322.0
SAU,2003,22456645.0
SAU,2004,23132686.0
SAU,2005,23816175.0
SAU,2006,24498313.0
SAU,2007,25184589.0
SAU,2008,25888535.0
SAU,2009,26630303.0
SAU,2010,27421468.0
SAU,2011,28267591.0
SAU,2012,29154906.0
SAU,2013,30052058.0
SAU,2014,30916603.0
SAU,2015,31717676.0
SAU,2016,32443443.0
SAU,2017,33101183.0
SAU,2018,33702757.0
SAU,2019,34268529.0
SDN,2000,27275019.0
SDN,2001,27971077.0
SDN,2002,28704786.0
SDN,2003,29460517.0
SDN,2004,30214189.0
SDN,2005,30949514.0
SDN,2006,31661824.0
SDN,2007,32360619.0
SDN,2008,33060844.0
SDN,2009,33783779.0
SDN,2010,34545014.0
SDN,2011,35349676.0
SDN,2012,36193781.0
SDN,2013,37072555.0
SDN,2014,37977657.0
SDN,2015,38902948.0
SDN,2016,39847433.0
SDN,2017,40813398.0
SDN,2018,41801532.0
SDN,2019,42813237.0
SEN,2000,9797731.0
SEN,2001,10036102.0
SEN,2002,10283694.0
SEN,2003,10541470.0
SEN,2004,10810086.0
